symbol_key,symbol,company_name,sector,industry
413,AFRM,"Affirm Holdings, Inc.",Technology,Software - Infrastructure
414,AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery
415,AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology
416,AGL,"agilon health, inc.",Healthcare,Medical Care Facilities
417,AGM,Federal Agricultural Mortgage C,Financial Services,Credit Services
418,AGNC,AGNC Investment Corp.,Real Estate,REIT - Mortgage
419,AGR,"Avangrid, Inc.",Utilities,Utilities - Regulated Electric
420,AGS,"PlayAGS, Inc.",Consumer Cyclical,Gambling
421,AGX,"Argan, Inc.",Industrials,Engineering & Construction
422,AGYS,"Agilysys, Inc.",Technology,Software - Application
423,AHCO,AdaptHealth Corp.,Healthcare,Medical Devices
424,AHH,"Armada Hoffler Properties, Inc.",Real Estate,REIT - Diversified
425,AHR,"American Healthcare REIT, Inc.",Real Estate,REIT - Healthcare Facilities
426,AI,"C3.ai, Inc.",Technology,Software - Infrastructure
427,AIG,"American International Group, I",Financial Services,Insurance - Diversified
428,AIN,Albany International Corporatio,Consumer Cyclical,Textile Manufacturing
429,AIOT,"PowerFleet, Inc.",Technology,Software - Infrastructure
430,AIP,"Arteris, Inc.",Technology,Semiconductors
431,AIR,AAR Corp.,Industrials,Aerospace & Defense
432,AIRS,"AirSculpt Technologies, Inc.",Healthcare,Medical Care Facilities
433,AIT,Applied Industrial Technologies,Industrials,Industrial Distribution
434,AIV,Apartment Investment and Manage,Real Estate,REIT - Residential
435,AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty
436,AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers
437,AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure
438,AKBA,"Akebia Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
439,AKR,Acadia Realty Trust,Real Estate,REIT - Retail
440,AKRO,"Akero Therapeutics, Inc.",Healthcare,Biotechnology
441,AL,Air Lease Corporation,Industrials,Rental & Leasing Services
442,ALAB,"Astera Labs, Inc.",Technology,Semiconductors
443,ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals
444,ALCO,"Alico, Inc.",Consumer Defensive,Farm Products
445,ALDX,"Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology
446,ALE,"Allete, Inc.",Utilities,Utilities - Diversified
447,ALEC,"Alector, Inc.",Healthcare,Biotechnology
448,ALEX,"Alexander & Baldwin, Inc.",Real Estate,REIT - Retail
449,ALG,"Alamo Group, Inc.",Industrials,Farm & Heavy Construction Machinery
450,ALGM,"Allegro MicroSystems, Inc.",Technology,Semiconductors
451,ALGN,"Align Technology, Inc.",Healthcare,Medical Instruments & Supplies
452,ALGT,Allegiant Travel Company,Industrials,Airlines
453,ALHC,"Alignment Healthcare, Inc.",Healthcare,Healthcare Plans
454,ALIT,"Alight, Inc.",Technology,Software - Application
455,ALK,"Alaska Air Group, Inc.",Industrials,Airlines
456,ALKT,"Alkami Technology, Inc.",Technology,Software - Application
457,ALL,Allstate Corporation (The),Financial Services,Insurance - Property & Casualty
458,ALLO,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology
459,ALLY,Ally Financial Inc.,Financial Services,Credit Services
460,ALMS,Alumis Inc.,Healthcare,Biotechnology
461,ALNT,Allient Inc.,Technology,Electronic Components
462,ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology
463,ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application
464,ALRS,Alerus Financial Corporation,Financial Services,Banks - Regional
465,ALSN,"Allison Transmission Holdings, ",Consumer Cyclical,Auto Parts
466,ALT,"Altimmune, Inc.",Healthcare,Biotechnology
467,ALTG,Alta Equipment Group Inc.,Industrials,Rental & Leasing Services
468,ALTI,"AlTi Global, Inc.",Financial Services,Asset Management
469,ALTR,Altair Engineering Inc.,Technology,Software - Application
470,ALX,"Alexander's, Inc.",Real Estate,REIT - Retail
471,AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream
472,AMAL,Amalgamated Financial Corp.,Financial Services,Banks - Regional
473,AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials
474,AMBA,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials
475,AMBC,"Ambac Financial Group, Inc.",Financial Services,Insurance - Specialty
476,AMC,"AMC Entertainment Holdings, Inc",Communication Services,Entertainment
477,AMCX,AMC Networks Inc.,Communication Services,Entertainment
478,AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors
479,AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery
480,AMED,Amedisys Inc,Healthcare,Medical Care Facilities
481,AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management
482,AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General
483,AMH,American Homes 4 Rent,Real Estate,REIT - Residential
484,AMKR,"Amkor Technology, Inc.",Technology,Semiconductor Equipment & Materials
485,AMLX,"Amylyx Pharmaceuticals, Inc.",Healthcare,Biotechnology
486,AMN,AMN Healthcare Services Inc,Healthcare,Medical Care Facilities
487,AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management
488,AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
489,AMPL,"Amplitude, Inc.",Technology,Software - Application
490,AMPS,"Altus Power, Inc.",Utilities,Utilities - Renewable
491,AMPY,Amplify Energy Corp.,Energy,Oil & Gas E&P
492,AMR,"Alpha Metallurgical Resources, ",Basic Materials,Coking Coal
493,AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction
494,AMRK,"A-Mark Precious Metals, Inc.",Financial Services,Capital Markets
495,AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
496,AMSC,American Superconductor Corpora,Industrials,Specialty Industrial Machinery
497,AMSF,"AMERISAFE, Inc.",Financial Services,Insurance - Specialty
498,AMT,American Tower Corporation (REI,Real Estate,REIT - Specialty
499,AMTB,Amerant Bancorp Inc.,Financial Services,Banks - Regional
500,AMTM,"Amentum Holdings, Inc.",Industrials,Specialty Business Services
501,AMTX,"Aemetis, Inc",Energy,Oil & Gas Refining & Marketing
502,AMWD,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
503,AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail
504,AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships
505,ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology
506,ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution
507,ANET,"Arista Networks, Inc.",Technology,Computer Hardware
508,ANF,Abercrombie & Fitch Company,Consumer Cyclical,Apparel Retail
509,ANGI,Angi Inc.,Communication Services,Internet Content & Information
510,ANGO,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies
511,ANIK,Anika Therapeutics Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
512,ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
513,ANNX,"Annexon, Inc.",Healthcare,Biotechnology
514,ANSS,"ANSYS, Inc.",Technology,Software - Application
515,AOMR,"Angel Oak Mortgage REIT, Inc.",Real Estate,REIT - Mortgage
516,AORT,"Artivion, Inc.",Healthcare,Medical Devices
517,AOS,A.O. Smith Corporation,Industrials,Specialty Industrial Machinery
518,AOSL,Alpha and Omega Semiconductor L,Technology,Semiconductors
519,AOUT,"American Outdoor Brands, Inc.",Consumer Cyclical,Leisure
520,APA,APA Corporation,Energy,Oil & Gas E&P
521,APAM,Artisan Partners Asset Manageme,Financial Services,Asset Management
522,APD,"Air Products and Chemicals, Inc",Basic Materials,Specialty Chemicals
523,APEI,"American Public Education, Inc.",Consumer Defensive,Education & Training Services
524,APG,APi Group Corporation,Industrials,Engineering & Construction
525,APGE,"Apogee Therapeutics, Inc.",Healthcare,Biotechnology
526,APH,Amphenol Corporation,Technology,Electronic Components
527,APLD,Applied Digital Corporation,Technology,Information Technology Services
528,APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel
529,APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology
530,APO,"Apollo Global Management, Inc. ",Financial Services,Asset Management
531,APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment
532,APP,Applovin Corporation,Technology,Software - Application
533,APPF,"AppFolio, Inc.",Technology,Software - Application
534,APPN,Appian Corporation,Technology,Software - Infrastructure
535,APPS,"Digital Turbine, Inc.",Technology,Software - Application
536,AQST,"Aquestive Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
537,AR,Antero Resources Corporation,Energy,Oil & Gas E&P
538,ARAY,Accuray Incorporated,Healthcare,Medical Devices
539,ARCB,ArcBest Corporation,Industrials,Trucking
540,ARCT,Arcturus Therapeutics Holdings ,Healthcare,Biotechnology
541,ARDT,"Ardent Health Partners, Inc.",Healthcare,Medical Care Facilities
542,ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology
543,ARE,Alexandria Real Estate Equities,Real Estate,REIT - Office
544,ARES,Ares Management Corporation,Financial Services,Asset Management
545,ARHS,"Arhaus, Inc.",Consumer Cyclical,Specialty Retail
546,ARI,Apollo Commercial Real Estate F,Real Estate,REIT - Mortgage
547,ARIS,"Aris Water Solutions, Inc.",Utilities,Utilities - Regulated Water
548,ARKO,ARKO Corp.,Consumer Cyclical,Specialty Retail
549,ARLO,"Arlo Technologies, Inc.",Industrials,Building Products & Equipment
550,ARMK,Aramark,Industrials,Specialty Business Services
551,AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services
552,AROW,Arrow Financial Corporation,Financial Services,Banks - Regional
553,ARQ,"Arq, Inc.",Industrials,Pollution & Treatment Controls
554,ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology
555,ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage
556,ARRY,"Array Technologies, Inc.",Technology,Solar
557,ARVN,"Arvinas, Inc.",Healthcare,Biotechnology
558,ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution
559,ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology
560,ASAN,"Asana, Inc.",Technology,Software - Application
561,ASB,Associated Banc-Corp,Financial Services,Banks - Regional
562,ASGN,ASGN Incorporated,Technology,Information Technology Services
563,ASH,Ashland Inc.,Basic Materials,Specialty Chemicals
564,ASIX,AdvanSix Inc.,Basic Materials,Chemicals
565,ASLE,AerSale Corporation,Industrials,Airports & Air Services
566,ASO,"Academy Sports and Outdoors, In",Consumer Cyclical,Specialty Retail
567,ASPI,ASP Isotopes Inc.,Basic Materials,Chemicals
568,ASPN,"Aspen Aerogels, Inc.",Industrials,Building Products & Equipment
569,ASTE,"Astec Industries, Inc.",Industrials,Farm & Heavy Construction Machinery
570,ASTH,Astrana Health Inc.,Healthcare,Medical Care Facilities
571,ASTS,"AST SpaceMobile, Inc.",Technology,Communication Equipment
572,ASUR,Asure Software Inc,Technology,Software - Application
573,ATEC,"Alphatec Holdings, Inc.",Healthcare,Medical Devices
574,ATEN,"A10 Networks, Inc.",Technology,Software - Infrastructure
575,ATEX,Anterix Inc.,Communication Services,Telecom Services
576,ATGE,Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services
577,ATI,ATI Inc.,Industrials,Metal Fabrication
578,ATKR,Atkore Inc.,Industrials,Electrical Equipment & Parts
579,ATLC,Atlanticus Holdings Corporation,Financial Services,Credit Services
580,ATLO,Ames National Corporation,Financial Services,Banks - Regional
581,ATMU,Atmus Filtration Technologies I,Industrials,Pollution & Treatment Controls
582,ATNI,"ATN International, Inc.",Communication Services,Telecom Services
583,ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas
584,ATOS,"Atossa Therapeutics, Inc.",Healthcare,Biotechnology
585,ATR,"AptarGroup, Inc.",Healthcare,Medical Instruments & Supplies
586,ATRC,"AtriCure, Inc.",Healthcare,Medical Instruments & Supplies
587,ATRO,Astronics Corporation,Industrials,Aerospace & Defense
588,ATSG,"Air Transport Services Group, I",Industrials,Airlines
589,ATUS,"Altice USA, Inc.",Communication Services,Telecom Services
590,ATXS,"Astria Therapeutics, Inc.",Healthcare,Biotechnology
591,AU,AngloGold Ashanti PLC,Basic Materials,Gold
592,AUB,Atlantic Union Bankshares Corpo,Financial Services,Banks - Regional
593,AUR,"Aurora Innovation, Inc.",Technology,Information Technology Services
594,AURA,"Aura Biosciences, Inc.",Healthcare,Biotechnology
595,AVA,Avista Corporation,Utilities,Utilities - Diversified
596,AVAH,Aveanna Healthcare Holdings Inc,Healthcare,Medical Care Facilities
597,AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense
598,AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential
599,AVBP,"ArriVent BioPharma, Inc.",Healthcare,Biotechnology
600,AVD,American Vanguard Corporation,Basic Materials,Agricultural Inputs
601,AVDX,"AvidXchange Holdings, Inc.",Technology,Software - Infrastructure
602,AVGO,Broadcom Inc.,Technology,Semiconductors
603,AVIR,"Atea Pharmaceuticals, Inc.",Healthcare,Biotechnology
604,AVNS,"Avanos Medical, Inc.",Healthcare,Medical Devices
605,AVNT,Avient Corporation,Basic Materials,Specialty Chemicals
606,AVNW,"Aviat Networks, Inc.",Technology,Communication Equipment
607,AVO,"Mission Produce, Inc.",Consumer Defensive,Food Distribution
608,AVPT,"AvePoint, Inc.",Technology,Software - Infrastructure
609,AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution
610,AVTR,"Avantor, Inc.",Healthcare,Medical Instruments & Supplies
611,AVXL,Anavex Life Sciences Corp.,Healthcare,Biotechnology
612,AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers
613,AWI,Armstrong World Industries Inc,Industrials,Building Products & Equipment
614,AWK,"American Water Works Company, I",Utilities,Utilities - Regulated Water
615,AWR,American States Water Company,Utilities,Utilities - Regulated Water
616,AX,"Axos Financial, Inc.",Financial Services,Banks - Regional
617,AXGN,"AxoGen, Inc.",Healthcare,Medical Devices
618,AXL,American Axle & Manufacturing H,Consumer Cyclical,Auto Parts
619,AXON,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense
620,AXP,American Express Company,Financial Services,Credit Services
621,AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology
622,AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals
623,AYI,Acuity Inc.,Industrials,Electrical Equipment & Parts
624,AZEK,The AZEK Company Inc.,Industrials,Building Products & Equipment
625,AZO,"AutoZone, Inc.",Consumer Cyclical,Auto Parts
626,AZTA,"Azenta, Inc.",Healthcare,Medical Instruments & Supplies
627,AZZ,AZZ Inc.,Industrials,Specialty Business Services
628,BA,Boeing Company (The),Industrials,Aerospace & Defense
629,BAC,Bank of America Corporation,Financial Services,Banks - Diversified
630,BAH,Booz Allen Hamilton Holding Cor,Industrials,Consulting Services
631,BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers
632,BANC,"Banc of California, Inc.",Financial Services,Banks - Regional
633,BAND,Bandwidth Inc.,Technology,Software - Infrastructure
634,BANF,BancFirst Corporation,Financial Services,Banks - Regional
635,BANR,Banner Corporation,Financial Services,Banks - Regional
636,BARK,"BARK, Inc.",Consumer Cyclical,Specialty Retail
637,BASE,"Couchbase, Inc.",Technology,Software - Infrastructure
638,BATRA,"Atlanta Braves Holdings, Inc. -",Communication Services,Entertainment
639,BATRK,"Atlanta Braves Holdings, Inc. -",Communication Services,Entertainment
640,BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies
641,BBAI,"BigBear.ai, Inc.",Technology,Information Technology Services
642,BBCP,"Concrete Pumping Holdings, Inc.",Industrials,Engineering & Construction
643,BBIO,"BridgeBio Pharma, Inc.",Healthcare,Biotechnology
644,BBNX,"Beta Bionics, Inc.",Healthcare,Medical Devices
645,BBSI,"Barrett Business Services, Inc.",Industrials,Staffing & Employment Services
646,BBUC,Brookfield Business Corporation,Financial Services,Asset Management
647,BBW,"Build-A-Bear Workshop, Inc.",Consumer Cyclical,Specialty Retail
648,BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail
649,BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail
650,BC,Brunswick Corporation,Consumer Cyclical,Recreational Vehicles
651,BCAL,California BanCorp,Financial Services,Banks - Regional
652,BCAX,Bicara Therapeutics Inc.,Healthcare,Biotechnology
653,BCBP,"BCB Bancorp, Inc. (NJ)",Financial Services,Banks - Regional
654,BCC,"Boise Cascade, L.L.C.",Basic Materials,Lumber & Wood Production
655,BCML,BayCom Corp,Financial Services,Banks - Regional
656,BCO,Brinks Company (The),Industrials,Security & Protection Services
657,BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals
658,BCRX,"BioCryst Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
659,BDC,Belden Inc,Technology,Communication Equipment
660,BDN,Brandywine Realty Trust,Real Estate,REIT - Office
661,BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies
662,BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts
663,BEAM,Beam Therapeutics Inc.,Healthcare,Biotechnology
664,BECN,"Beacon Roofing Supply, Inc.",Industrials,Industrial Distribution
665,BELFA,Bel Fuse Inc.,Technology,Electronic Components
666,BELFB,Bel Fuse Inc.,Technology,Electronic Components
667,BEN,"Franklin Resources, Inc.",Financial Services,Asset Management
668,BEPC,Brookfield Renewable Corporatio,Utilities,Utilities - Renewable
669,BERY,"Berry Global Group, Inc.",Consumer Cyclical,Packaging & Containers
670,BF-A,Brown Forman Inc,Consumer Defensive,Beverages - Wineries & Distilleries
671,BF-B,Brown Forman Inc,Consumer Defensive,Beverages - Wineries & Distilleries
672,BFAM,Bright Horizons Family Solution,Consumer Cyclical,Personal Services
673,BFC,Bank First Corporation,Financial Services,Banks - Regional
674,BFH,"Bread Financial Holdings, Inc.",Financial Services,Credit Services
675,BFLY,"Butterfly Network, Inc.",Healthcare,Medical Devices
676,BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail
677,BFST,"Business First Bancshares, Inc.",Financial Services,Banks - Regional
678,BG,Bunge Limited,Consumer Defensive,Farm Products
679,BGC,"BGC Group, Inc.",Financial Services,Capital Markets
680,BGS,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods
681,BH,Biglari Holdings Inc.,Consumer Cyclical,Restaurants
682,BHB,"Bar Harbor Bankshares, Inc.",Financial Services,Banks - Regional
